follower_count,following_count,account_age_days,verified_flag,source_type,user_id
2246,629,484,0,Influencer,962
1497,396,1635,0,Influencer,963
750,517,325,0,Influencer,964
1974,761,186,0,User,965
3307,270,2064,0,User,966
5253,1102,1785,0,User,967
4516,1177,284,0,News Outlet,968
2696,56,956,0,User,969
5776,915,1237,0,Influencer,970
1869,130,448,0,User,971
2914,948,1383,0,User,972
778,529,836,0,User,973
3656,463,3714,0,User,974
1678,1186,1167,0,Influencer,975
640,385,1552,0,User,976
6146,822,707,0,User,977
3002,224,2112,0,User,978
1270,73,1009,0,User,979
262,201,140,0,User,980
2676,145,804,0,User,981
1069,169,2183,0,User,982
260,65,679,0,Influencer,983
3586,136,843,0,Influencer,984
2192,300,187,0,User,985
3079,861,1533,0,Influencer,986
2698,576,351,0,User,987
2431,656,611,0,User,988
2657,2853,335,0,User,989
8828,1370,2323,0,User,990
580,1261,1909,0,User,991
4281,894,722,0,Bot,992
1426,413,74,0,User,993
2191,87,106,0,Influencer,994
781,246,714,0,User,995
1319,1942,151,0,User,996
307,108,772,0,News Outlet,997
987,703,1659,0,User,998
4037,298,2835,0,User,999
708,1282,303,0,User,1000
2535,767,184,0,Influencer,1001
2717,158,1459,0,User,1002
589,1450,1568,0,User,1003
1541,1232,952,0,Influencer,1004
4143,966,63,0,News Outlet,1005
4911,0,1172,0,User,1006
1936,742,1018,0,Influencer,1007
5296,592,1775,0,Influencer,1008
3173,502,1365,0,User,1009
701,1749,2403,0,User,1010
4652,194,598,0,User,1011
1325,119,296,0,News Outlet,1012
1243,29,41,0,User,1013
2924,874,892,0,User,1014
3638,601,518,0,User,1015
547,1175,1943,0,Influencer,1016
3978,809,701,0,User,1017
3144,572,865,0,User,1018
1326,407,391,0,User,1019
2448,414,1520,0,User,1020
3697,75,355,0,User,1021
1700,1164,685,0,User,1022
287,485,184,0,User,1023
1938,1896,1055,0,User,1024
454,100,476,0,User,1025
1090,233,3132,0,Influencer,1026
1485,614,946,0,User,1027
86,258,3196,0,User,1028
4418,285,1010,0,User,1029
356,178,1031,0,User,1030
1077,816,780,0,User,1031
2685,693,1307,0,User,1032
2001,582,514,0,User,1033
422,1478,1581,0,Influencer,1034
928,867,2059,0,News Outlet,1035
2169,558,445,0,News Outlet,1036
348,1542,517,0,User,1037
1952,728,786,0,User,1038
3186,6,100,0,User,1039
967,523,177,0,Influencer,1040
1192,86,2759,0,Bot,1041
265,27,2710,0,User,1042
1433,203,1987,0,User,1043
1435,537,798,0,User,1044
2568,1135,403,0,Bot,1045
1138,779,909,0,User,1046
1427,203,2586,0,Bot,1047
3322,238,2080,0,User,1048
2562,844,2049,0,Bot,1049
2217,836,1680,0,User,1050
3967,639,2037,0,User,1051
4567,225,169,0,User,1052
272,367,2361,0,Influencer,1053
193,690,2591,0,User,1054
3507,443,1686,0,News Outlet,1055
2455,950,588,0,User,1056
1897,1713,2555,0,User,1057
2859,1182,2327,0,User,1058
1601,1336,1434,0,Bot,1059
238,873,302,0,Bot,1060
1565,280,975,0,Bot,1061
2531,409,270,0,Influencer,1062
2340,781,355,0,News Outlet,1063
871,149,1287,0,User,1064
2778,117,401,0,User,1065
1608,969,1757,0,User,1066
699,406,1137,0,User,1067
2086,814,825,0,User,1068
564,154,188,0,User,1069
3718,140,1736,0,User,1070
1322,408,2464,0,Influencer,1071
1728,380,872,0,User,1072
218,1162,1910,0,User,1073
1849,271,590,0,User,1074
749,136,1417,0,User,1075
264,109,2631,0,News Outlet,1076
2115,772,3278,0,User,1077
6436,185,1268,0,Influencer,1078
1530,355,996,0,Influencer,1079
461,99,1651,0,User,1080
843,312,0,0,User,1081
512,1046,904,0,User,1082
1622,699,1805,0,User,1083
1191,1066,1434,0,User,1084
5806,654,213,0,User,1085
523,1273,406,0,Bot,1086
1433,734,333,0,Bot,1087
1233,211,2540,0,User,1088
2462,979,1318,0,Influencer,1089
1109,2515,1769,0,User,1090
625,311,30,0,Bot,1091
2090,383,1878,0,User,1092
3109,2412,996,0,User,1093
2374,488,2780,0,User,1094
844,172,2441,0,User,1095
5283,1366,571,0,User,1096
1900,1262,3830,0,Bot,1097
732,60,1647,0,Influencer,1098
548,335,1552,0,User,1099
1489,2275,696,0,Bot,1100
3458,1117,632,0,User,1101
3090,791,124,0,User,1102
1041,172,1699,0,News Outlet,1103
506,1108,875,0,User,1104
897,1265,405,0,Influencer,1105
1033,309,1189,0,Bot,1106
4733,1533,951,0,News Outlet,1107
3725,1130,2246,0,User,1108
2231,428,862,0,User,1109
317,479,640,0,Bot,1110
1223,2013,2145,0,User,1111
2460,286,402,0,User,1112
1036,550,1805,0,User,1113
3911,1332,10,0,Influencer,1114
208,1293,270,0,User,1115
1861,1907,129,0,News Outlet,1116
1623,282,768,0,Influencer,1117
1656,760,1259,0,Influencer,1118
4496,1220,2194,0,Influencer,1119
3529,2356,200,0,User,1120
191,291,22,0,User,1121
1724,1172,2119,0,User,1122
615,1029,1924,0,User,1123
2859,869,230,0,News Outlet,1124
2019,791,540,0,User,1125
1329,233,1460,0,News Outlet,1126
5277,790,341,0,User,1127
480,836,186,0,User,1128
1323,1370,2607,0,User,1129
2157,613,480,0,User,1130
5560,212,2514,0,User,1131
1913,1242,98,0,Influencer,1132
2369,1130,942,0,User,1133
2669,1180,2288,0,User,1134
5718,503,2359,0,News Outlet,1135
851,1607,1887,0,News Outlet,1136
1383,382,157,0,User,1137
1954,270,169,0,Influencer,1138
2536,136,185,0,User,1139
1812,413,33,0,User,1140
212,620,476,0,User,1141
2421,679,4346,0,User,1142
1548,2506,366,0,User,1143
5348,835,1764,0,User,1144
2467,973,884,0,User,1145
1665,1262,1544,0,User,1146
1486,88,4312,0,User,1147
5288,2099,2099,0,User,1148
621,1460,93,0,Bot,1149
552,2244,1691,0,User,1150
354,1180,1275,0,News Outlet,1151
2031,1341,2073,0,User,1152
348,96,1900,0,Bot,1153
3713,302,16,0,Influencer,1154
2845,576,228,0,Influencer,1155
3295,1737,877,0,Influencer,1156
2486,782,137,0,Bot,1157
1289,603,1017,0,User,1158
857,239,1319,0,User,1159
661,1017,1536,0,User,1160
5997,1223,549,0,User,1161
4531,381,1259,0,Bot,1162
1617,1336,1188,0,User,1163
787,1014,1798,0,News Outlet,1164
1459,1179,868,0,News Outlet,1165
1134,1169,1897,0,User,1166
346,29,1016,0,News Outlet,1167
165,626,284,0,Bot,1168
989,1445,1140,0,User,1169
3409,1577,2655,0,Influencer,1170
2083,1084,1669,0,Influencer,1171
6565,432,1199,0,News Outlet,1172
760,260,193,0,User,1173
2334,1486,41,0,User,1174
2974,1295,907,0,User,1175
1185,219,1567,0,User,1176
1659,194,891,0,User,1177
3845,1294,1442,0,User,1178
915,2088,2308,0,Bot,1179
1163,877,729,0,News Outlet,1180
1769,637,2661,0,News Outlet,1181
755,255,1716,0,Bot,1182
1978,617,611,0,User,1183
5942,273,376,0,User,1184
995,690,3368,0,User,1185
1605,446,3613,0,User,1186
1380,811,1198,0,User,1187
2461,1515,466,0,User,1188
1275,689,145,0,Bot,1189
377,506,1327,0,News Outlet,1190
669,1733,1242,0,User,1191
1834,426,3359,0,User,1192
234,745,1596,0,User,1193
1941,370,1434,0,User,1194
1855,1619,1747,0,Influencer,1195
3445,579,1592,0,User,1196
1303,1190,1536,0,Influencer,1197
941,1857,3819,0,News Outlet,1198
437,424,1770,0,Influencer,1199
388,318,473,0,User,1200
2656,445,245,0,User,1201
2388,1088,3172,0,Bot,1202
2684,107,401,0,User,1203
4373,2038,783,0,User,1204
2848,1109,1279,0,User,1205
3922,1174,1331,0,User,1206
976,557,650,0,User,1207
2122,2675,209,0,User,1208
1503,272,1351,0,User,1209
222,831,947,0,News Outlet,1210
2495,1845,2954,0,User,1211
1274,241,415,0,User,1212
1864,480,2112,0,User,1213
1196,3103,650,0,User,1214
1329,273,1038,0,Bot,1215
2911,1281,881,0,Bot,1216
2848,1063,1010,0,User,1217
1950,869,2100,0,User,1218
2183,2247,2546,0,User,1219
1876,794,608,0,User,1220
2503,2188,2594,0,User,1221
5109,1805,2651,0,News Outlet,1222
2470,62,2715,0,Influencer,1223
2518,1382,1439,0,User,1224
24,441,783,0,News Outlet,1225
1552,715,747,0,News Outlet,1226
6972,695,758,0,User,1227
2099,182,55,0,User,1228
2325,153,241,0,User,1229
610,177,813,0,User,1230
371,755,3310,0,User,1231
339,759,1726,0,User,1232
2762,1772,871,0,User,1233
1454,1021,608,0,User,1234
5078,1263,610,0,User,1235
1931,1228,437,0,User,1236
3221,1984,221,0,User,1237
6897,435,1042,0,User,1238
4074,203,642,0,User,1239
1624,1557,1514,0,User,1240
205,1249,27,0,News Outlet,1241
3351,831,1362,0,User,1242
123,1794,100,0,User,1243
327,1271,162,0,User,1244
1351,1021,347,0,Influencer,1245
310,431,1259,0,Influencer,1246
481,736,2051,0,User,1247
1433,867,3605,0,User,1248
873,998,368,0,News Outlet,1249
384,492,2218,0,Influencer,1250
2520,889,1049,0,User,1251
27,679,1297,0,Bot,1252
6318,1434,20,0,Influencer,1253
5923,33,2946,0,Influencer,1254
700,784,1992,0,User,1255
1084,1235,369,0,Bot,1256
1141,825,591,0,User,1257
3001,678,2310,0,Bot,1258
2465,1050,14,0,Influencer,1259
472,174,1870,0,User,1260
1351,178,986,0,News Outlet,1261
913,2090,270,0,User,1262
1521,795,1324,0,User,1263
3420,726,828,0,User,1264
1624,1613,299,0,User,1265
1150,142,1259,0,User,1266
1475,237,257,0,User,1267
639,508,191,0,User,1268
268,492,1796,0,User,1269
786,299,1889,0,Bot,1270
839,1899,1557,0,User,1271
3742,1144,177,0,User,1272
3572,742,757,0,User,1273
889,1799,751,0,Influencer,1274
3406,2030,2343,0,User,1275
2881,1504,1930,0,Influencer,1276
3378,454,3597,0,User,1277
11,1057,2670,0,User,1278
3128,394,1001,0,User,1279
2623,585,746,0,User,1280
1067,52,3428,0,Bot,1281
743,491,3276,0,User,1282
843,734,2052,0,News Outlet,1283
3629,719,3210,0,User,1284
2994,1824,645,0,User,1285
1997,33,1194,0,Influencer,1286
373,1930,1322,0,User,1287
3562,106,1059,0,User,1288
3591,1260,1774,0,User,1289
4403,237,1835,0,User,1290
841,1199,740,0,User,1291
938,366,805,0,User,1292
2373,272,50,0,User,1293
1496,649,560,0,Bot,1294
2859,779,920,0,User,1295
3992,152,2691,0,Influencer,1296
3882,1130,253,0,User,1297
721,865,1139,0,Bot,1298
2969,637,916,0,News Outlet,1299
3249,553,1588,0,User,1300
399,775,2022,0,User,1301
2668,918,3315,0,User,1302
879,114,1952,0,User,1303
4535,616,1234,0,User,1304
4164,1732,2491,0,User,1305
207,1235,439,0,Influencer,1306
1970,877,550,0,User,1307
7415,1539,1494,0,User,1308
2372,569,766,0,User,1309
1159,578,2200,0,User,1310
5468,267,728,0,User,1311
1133,780,195,0,User,1312
1402,1140,1611,0,User,1313
2406,249,251,0,User,1314
2246,1041,1739,0,User,1315
3848,721,653,0,User,1316
947,1174,451,0,User,1317
3212,297,90,0,User,1318
2885,2418,242,0,User,1319
444,1998,1447,0,User,1320
2652,2061,1612,0,User,1321
144,1152,3023,0,User,1322
421,1686,1331,0,User,1323
606,476,835,0,News Outlet,1324
1277,390,1688,0,Bot,1325
1731,790,1308,0,User,1326
748,555,2063,0,News Outlet,1327
2647,1755,229,0,User,1328
3104,1208,995,0,User,1329
1247,856,36,0,User,1330
6797,1708,288,0,Influencer,1331
1658,414,1268,0,User,1332
2278,1295,986,0,User,1333
3417,293,541,0,Bot,1334
612,1515,442,0,Bot,1335
237,2196,406,0,User,1336
1634,725,2030,0,Bot,1337
26,966,1545,0,Influencer,1338
1742,247,771,0,User,1339
3502,451,178,0,User,1340
804,370,1369,0,News Outlet,1341
3668,968,1201,0,User,1342
1496,513,1099,0,User,1343
1307,474,2662,0,User,1344
4924,420,2251,0,User,1345
297,341,465,0,User,1346
1528,3187,1091,0,Bot,1347
4380,53,131,0,User,1348
85,1287,421,0,User,1349
1577,880,1016,0,User,1350
1300,1282,1287,0,User,1351
3169,990,356,0,User,1352
724,1030,1472,0,User,1353
856,206,138,0,User,1354
2084,36,2022,0,User,1355
3295,233,1596,0,Influencer,1356
4178,1120,307,0,User,1357
1990,3,2541,0,User,1358
4083,726,379,0,User,1359
2455,126,2522,0,User,1360
312,516,1323,0,News Outlet,1361
1995,525,2677,0,Bot,1362
3085,937,505,0,User,1363
1595,32,304,0,User,1364
3607,80,434,0,User,1365
4104,266,1654,0,User,1366
419,1213,1381,0,User,1367
1607,1218,2248,0,User,1368
1923,183,611,0,User,1369
1491,832,1400,0,Influencer,1370
3708,741,1545,0,User,1371
1576,321,2276,0,User,1372
3067,367,2246,0,User,1373
4303,569,1615,0,User,1374
2326,1588,142,0,User,1375
8,334,2570,0,User,1376
1853,266,1346,0,User,1377
2739,1250,1302,0,User,1378
1421,2238,2250,0,User,1379
664,444,2122,0,User,1380
3244,2719,1761,0,Influencer,1381
904,913,370,0,News Outlet,1382
2043,153,493,0,User,1383
735,646,2280,0,Bot,1384
3537,1548,2202,0,User,1385
2193,2244,1343,0,News Outlet,1386
1380,607,1628,0,Bot,1387
944,2326,61,0,User,1388
1266,910,285,0,User,1389
271,472,992,0,User,1390
906,389,745,0,User,1391
1786,2258,1625,0,User,1392
5812,2175,53,0,Influencer,1393
3314,87,429,0,User,1394
1267,463,1138,0,User,1395
1756,73,179,0,User,1396
3035,415,502,0,User,1397
1279,1656,1248,0,Influencer,1398
544,1839,2081,0,User,1399
1105,443,1406,0,User,1400
3579,729,240,0,News Outlet,1401
193,1492,587,0,User,1402
1415,1785,312,0,Bot,1403
2964,164,898,0,News Outlet,1404
2828,959,1449,0,User,1405
2791,127,345,0,User,1406
255,1430,1355,0,User,1407
2291,881,1058,0,User,1408
1435,377,564,0,Bot,1409
1569,765,2178,0,Influencer,1410
2195,130,793,0,Influencer,1411
7929,1954,167,0,User,1412
230,856,1813,0,User,1413
3986,339,1135,0,User,1414
5894,796,300,0,User,1415
6125,738,498,0,User,1416
2528,471,1002,0,User,1417
3026,842,130,0,User,1418
63,20,1319,0,User,1419
5357,300,3450,0,User,1420
1238,709,98,0,User,1421
319,477,1578,0,User,1422
1715,1007,3540,0,User,1423
3390,508,848,0,User,1424
2593,1079,859,0,User,1425
1136,1491,1195,0,User,1426
2368,1588,316,0,Bot,1427
2421,691,397,0,User,1428
448,1468,2827,0,User,1429
2672,263,1665,0,Bot,1430
1055,1058,1493,0,Bot,1431
4332,1173,75,0,User,1432
4181,121,3649,0,User,1433
422,1445,604,0,User,1434
2514,1033,632,0,User,1435
2606,177,880,0,User,1436
825,873,312,0,Bot,1437
1118,411,442,0,User,1438
3518,512,61,0,User,1439
444,1257,276,0,Influencer,1440
423,1161,2608,0,User,1441
1458,115,797,0,User,1442
2142,1332,612,0,User,1443
482,201,2356,0,User,1444
2245,372,182,0,User,1445
1100,354,2124,0,Bot,1446
1630,1979,571,0,User,1447
1518,292,1005,0,Influencer,1448
2923,467,4162,0,User,1449
340,1365,1142,0,User,1450
654,99,402,0,User,1451
1943,596,3263,0,User,1452
4108,158,404,0,User,1453
5006,2194,1938,0,User,1454
5330,332,1909,0,User,1455
3860,181,1578,0,User,1456
5729,595,1201,0,User,1457
4089,1286,196,0,User,1458
1034,877,2244,0,User,1459
1553,31,56,0,User,1460
1310,169,322,0,Influencer,1461
1205,818,358,0,User,1462
1431,519,1081,0,User,1463
3927,403,1839,0,User,1464
2993,72,2298,0,News Outlet,1465
4653,661,1037,0,News Outlet,1466
4258,898,717,0,Bot,1467
1352,38,639,0,News Outlet,1468
2806,352,1396,0,User,1469
989,111,3074,0,User,1470
1500,63,2015,0,Influencer,1471
801,2498,302,0,User,1472
321,661,1893,0,User,1473
1817,1268,86,0,News Outlet,1474
586,938,2084,0,User,1475
2131,413,1582,0,User,1476
1321,59,257,0,Influencer,1477
967,295,139,0,Influencer,1478
1882,917,84,0,User,1479
1690,1119,1597,0,Bot,1480
792,1407,472,0,User,1481
335,1827,1557,0,User,1482
462,189,687,0,User,1483
3046,1403,292,0,User,1484
188,1582,27,0,Bot,1485
519,789,1491,0,User,1486
7730,655,2005,0,User,1487
248,598,1087,0,User,1488
2780,1867,643,0,User,1489
2458,166,343,0,User,1490
676,1311,1083,0,User,1491
6744,677,519,0,User,1492
1374,502,1510,0,User,1493
7361,451,434,0,User,1494
24,2904,1301,0,Bot,1495
3780,480,4051,0,User,1496
825,824,1208,0,User,1497
205,545,752,0,Influencer,1498
672,682,1800,0,Influencer,1499
635,154,1264,0,User,1500
1621,1148,1411,0,User,1501
5101,1002,394,0,User,1502
1923,981,2155,0,Influencer,1503
3278,705,247,0,User,1504
2144,565,2356,0,User,1505
3563,1433,1347,0,User,1506
3880,406,1281,0,User,1507
2758,1754,542,0,User,1508
3195,1099,484,0,User,1509
1553,861,1277,0,User,1510
4523,297,744,0,User,1511
2170,67,117,0,User,1512
1497,691,1454,0,Influencer,1513
6897,467,538,0,News Outlet,1514
4180,1566,1338,0,User,1515
947,127,2329,0,User,1516
1698,65,1414,0,Influencer,1517
2604,395,1807,0,User,1518
379,1271,157,0,User,1519
1285,926,1448,0,User,1520
1909,1762,1223,0,Bot,1521
2932,2409,1635,0,Bot,1522
1427,388,2093,0,News Outlet,1523
567,1084,2150,0,Bot,1524
6049,1908,235,0,User,1525
265,1849,2833,0,Influencer,1526
511,133,1710,0,User,1527
1806,1217,2279,0,User,1528
1441,189,852,0,User,1529
1239,50,1182,0,User,1530
3103,757,1810,0,Bot,1531
1871,1636,888,0,News Outlet,1532
961,1040,694,0,User,1533
774,892,1257,0,User,1534
4649,569,615,0,Influencer,1535
3046,564,1167,0,User,1536
270,927,393,0,User,1537
3199,678,994,0,User,1538
5875,172,1382,0,User,1539
498,393,2089,0,User,1540
5396,2470,835,0,User,1541
4523,1093,2361,0,User,1542
2685,1468,2145,0,User,1543
3549,1424,2282,0,User,1544
5206,44,1562,0,User,1545
1015,963,1778,0,User,1546
1644,1636,1810,0,User,1547
1449,2,526,0,User,1548
1076,871,119,0,User,1549
5001,409,636,0,Influencer,1550
1355,413,409,0,User,1551
60,539,65,0,User,1552
2759,167,256,0,User,1553
3400,476,1924,0,Bot,1554
1748,1651,2116,0,News Outlet,1555
4379,163,1427,0,User,1556
952,27,606,0,Influencer,1557
3764,554,3137,0,News Outlet,1558
683,167,1104,0,Influencer,1559
1120,742,1375,0,User,1560
25,416,196,0,User,1561
166,79,838,0,User,1562
9,297,389,0,User,1563
182,829,1763,0,User,1564
475,1152,942,0,User,1565
750,398,619,0,User,1566
4803,3,2052,0,Influencer,1567
2861,442,1523,0,User,1568
2932,434,2196,0,News Outlet,1569
5458,652,945,0,User,1570
5108,501,483,0,User,1571
565,2349,1283,0,User,1572
11,29,1114,0,News Outlet,1573
58,426,2287,0,News Outlet,1574
2958,223,113,0,User,1575
1077,105,441,0,Bot,1576
1557,62,976,0,User,1577
2881,64,1920,0,User,1578
2498,690,579,0,User,1579
4498,1513,1405,0,User,1580
1665,20,995,0,User,1581
1441,512,706,0,User,1582
3466,1074,1330,0,User,1583
3824,63,2341,0,User,1584
4825,1162,1009,0,User,1585
6011,635,1232,0,Bot,1586
5195,128,352,0,User,1587
3554,1568,886,0,News Outlet,1588
1532,614,1676,0,User,1589
853,707,3037,0,Influencer,1590
1668,463,2517,0,User,1591
3000,623,1334,0,Influencer,1592
2660,1125,2337,0,User,1593
2189,236,1890,0,Bot,1594
488,1860,2203,0,Bot,1595
5505,597,892,0,User,1596
4319,1197,92,0,Bot,1597
7676,1410,763,0,News Outlet,1598
701,1697,2057,0,User,1599
752,834,944,0,Influencer,1600
2180,2785,764,0,User,1601
3980,252,717,0,User,1602
4355,397,880,0,User,1603
1943,1124,1126,0,User,1604
2720,1780,461,0,Influencer,1605
710,159,939,0,User,1606
2620,246,3148,0,News Outlet,1607
1481,1496,1956,0,User,1608
1915,1782,984,0,User,1609
2622,1050,1577,0,User,1610
682,1316,1046,0,User,1611
2212,43,77,0,Influencer,1612
471,1191,706,0,User,1613
3303,894,412,0,User,1614
2265,1338,3489,0,Influencer,1615
1650,149,2197,0,User,1616
4568,104,1427,0,Influencer,1617
3654,376,2624,0,User,1618
2065,174,1622,0,User,1619
1659,1363,192,0,User,1620
686,538,1306,0,Influencer,1621
2485,386,366,0,Bot,1622
3189,94,2977,0,User,1623
1125,2923,1197,0,User,1624
203,75,397,0,User,1625
114,950,125,0,User,1626
434,448,288,0,Bot,1627
2319,1934,3379,0,User,1628
3186,1655,1400,0,User,1629
753,46,3636,0,Influencer,1630
2613,1568,3468,0,User,1631
866,212,1041,0,User,1632
2221,160,3081,0,User,1633
4187,883,174,0,News Outlet,1634
209,247,2779,0,User,1635
2345,293,3599,0,User,1636
1819,1441,2556,0,User,1637
310,247,2407,0,User,1638
7737,426,1016,0,Influencer,1639
4272,2557,608,0,User,1640
1864,410,1034,0,Bot,1641
1366,404,2305,0,User,1642
1000,290,2506,0,User,1643
1270,137,969,0,User,1644
1926,962,3176,0,User,1645
853,358,1870,0,User,1646
3185,781,105,0,User,1647
1155,64,2479,0,News Outlet,1648
483,459,1368,0,News Outlet,1649
3325,1081,915,0,User,1650
3379,652,2130,0,Bot,1651
596,882,358,0,User,1652
5206,241,1957,0,Influencer,1653
2209,138,400,0,User,1654
1543,1602,351,0,User,1655
393,412,1508,0,Bot,1656
1627,1038,260,0,User,1657
214,607,407,0,Influencer,1658
4257,1264,1341,0,User,1659
2020,608,1301,0,User,1660
482,1400,607,0,User,1661
3313,757,1768,0,Influencer,1662
1834,185,802,0,User,1663
1831,1324,962,0,User,1664
275,440,2996,0,User,1665
227,290,1858,0,Influencer,1666
1211,833,973,0,User,1667
809,2561,1115,0,User,1668
5177,238,252,0,Bot,1669
381,911,578,0,User,1670
795,115,619,0,User,1671
4802,257,518,0,User,1672
5594,2079,2473,0,User,1673
460,328,1520,0,Influencer,1674
3176,1835,1532,0,User,1675
3506,459,2799,0,User,1676
1628,240,1810,0,User,1677
2398,288,3881,0,User,1678
2345,585,1838,0,User,1679
2691,11,219,0,Bot,1680
1812,1133,1923,0,Influencer,1681
1610,2238,2264,0,Influencer,1682
2779,1638,1164,0,User,1683
6543,565,470,0,Influencer,1684
2910,1763,1896,0,User,1685
3120,872,1844,0,User,1686
3908,954,2138,0,User,1687
7514,1042,691,0,User,1688
1948,258,2265,0,Influencer,1689
3227,1142,1893,0,User,1690
1991,1586,193,0,User,1691
277,630,729,0,Bot,1692
4389,566,647,0,User,1693
3760,459,877,0,User,1694
3,779,507,0,Bot,1695
7767,998,1622,0,User,1696
699,51,766,0,User,1697
3466,811,2933,0,User,1698
526,1491,557,0,News Outlet,1699
2457,982,1586,0,User,1700
2535,273,927,0,User,1701
2852,165,708,0,User,1702
4708,585,1700,0,Bot,1703
458,1386,2269,0,User,1704
2559,1314,2559,0,User,1705
2229,402,708,0,Influencer,1706
2028,470,898,0,Influencer,1707
3403,302,2319,0,User,1708
1717,387,956,0,User,1709
953,794,1308,0,User,1710
4525,736,4072,0,User,1711
137,1049,426,0,Bot,1712
1465,778,516,0,User,1713
54,105,2048,0,User,1714
411,299,1058,0,User,1715
2217,561,736,0,User,1716
851,1658,3296,0,User,1717
1855,970,627,0,User,1718
5188,940,3494,0,Bot,1719
2472,660,1260,0,User,1720
6116,1959,639,0,User,1721
1649,5,1518,0,Influencer,1722
246,643,710,0,User,1723
1912,630,647,0,User,1724
115,764,135,0,User,1725
